candidate_id,candiate_name,gender,age,dob,political_party,election_symbol,is_independent,province_id,provience_name,district_code,district_name,constituency_no,serial_no,votes_received,rank,is_elected,vote_share_pct,qualification_normalized
339988,Ashok Kumar Byanju Shrestha,Male,54,5/1/2028,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1728,13940,3,FALSE,14,Bachelor
341012,Basundhara Humagai,Male,55,8/19/2027,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1729,8107,4,FALSE,8.14,I A
340306,Jyotsana Saiju,Woman,41,12/5/2040,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1730,3749,5,FALSE,3.76,BA ????????? ???????????
342166,Ranjeev Shrestha,Male,43,6/25/2039,National Democratic Party,Plow,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1731,1125,6,FALSE,1.13,Masters
339321,Muna Tamang,Woman,37,7/17/2045,Nepal Labor Farmers Party,Model,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1732,428,7,FALSE,0.43,Masters
342232,Tank Bahadur Lama,Male,45,7/22/2037,Labor Culture Party,The soil in Anjuli,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1733,400,8,FALSE,0.4,Masters
340432,Kanchha Ram Ghising,Male,37,3/24/2045,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1734,146,9,FALSE,0.15,Literate
342107,Ramesh Bahadur Gharti Chhetri,Male,35,3/28/2047,Progressive Democratic Party,Single open eye,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1735,144,10,FALSE,0.14,Literate
340908,Asa Tamang,Woman,29,3/7/2053,Independent,Sparrow,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1736,59,11,FALSE,0.06,Plus 2 / Higher Secondary
340675,Suvarna Vikram Thapa,Male,54,12/2/2027,National People's Front,Glass,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1737,39,12,FALSE,0.04,SLC
340247,Amount Lama (Tamang),Male,40,6/10/2042,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1738,32,13,FALSE,0.03,SLC
340610,Rajan Thapa,Male,56,10/20/2026,Communist Party of Nepal (United),Sickle,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1739,32,14,FALSE,0.03,I L
339436,Dilli Prasad Neupane,Male,38,3/1/2044,Independent,Ink,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1740,31,15,FALSE,0.03,Masters
340826,Umesh Tamang,Male,28,9/23/2054,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1741,28,16,FALSE,0.03,? ?????
341614,Umesh Thapa,Male,30,10/26/2052,Independent,Contract,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1742,26,17,FALSE,0.03,Bachelor
341827,Sita Ram Mainali,Male,42,3/24/2040,Independent,Goat's head,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1743,21,18,FALSE,0.02,SLC
340088,Sukman Tamad,Male,54,3/28/2028,National Republic of Nepal,Flying bee,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1744,15,19,FALSE,0.02,Literate
342279,Vishnu Kumar Shrestha,Male,52,3/4/2030,Independent,Pressure cooker,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1745,13,20,FALSE,0.01,Literate
341536,Ganesh Prasad Adhikari,Male,36,10/7/2046,Independent,Eyeglass,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1746,11,21,FALSE,0.01,Bachelor
341213,Hari Bahadur Thapa,Male,41,12/2/2040,Friendship Party Nepal,Horse,FALSE,3,Bagmati Province,29,Kavrepalanchok,2,1747,10,22,FALSE,0.01,Literate
341904,Lenin Bisht,Male,38,8/21/2044,Independent,Cup and plate,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1748,8,23,FALSE,0.01,Masters
341738,Keshavraj Timalsina,Male,28,3/14/2054,Independent,Mango,TRUE,3,Bagmati Province,29,Kavrepalanchok,2,1749,4,24,FALSE,0,SLC
341908,Bharat Prasad Parajuli,Male,57,3/19/2025,National Independence Party,Bell,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1750,24412,1,TRUE,35.33,Unknown
340875,Madhav Sapkota,Male,44,12/20/2037,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1751,17327,2,FALSE,25.08,Unknown
341791,Suresh Nepal,Male,65,10/1/2017,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1752,11961,3,FALSE,17.31,Unknown
341717,Jung Bahadur Lama,Male,48,2034.06.27,Nepali Congress,Tree,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1753,11293,4,FALSE,16.35,Unknown
340554,Pratap Lama,Male,59,9/13/2023,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1754,2421,5,FALSE,3.5,Unknown
339581,Ram Mani Neupane,Male,58,12/9/2023,National Democratic Party,Plow,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1755,490,6,FALSE,0.71,Unknown
339383,Dawa Lama,Male,37,5/10/2045,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1756,340,7,FALSE,0.49,Unknown
340256,Phurba Tamang,Male,32,10/21/2050,Labor Culture Party,The soil in Anjuli,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1757,282,8,FALSE,0.41,Unknown
340764,Sameer Shrestha,Male,33,10/20/2049,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1758,201,9,FALSE,0.29,Unknown
341164,Dawa Gyamcho Lama,Male,65,2/14/2017,National People's Front,Glass,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1759,92,10,FALSE,0.13,Unknown
339476,Geeta Devi Karmacharya,Woman,54,11/5/2028,Nepal Labor Farmers Party,Model,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1760,56,11,FALSE,0.08,Unknown
342739,Pasang Sherpa,Woman,34,10/17/2048,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1761,55,12,FALSE,0.08,Unknown
342013,Sant Kumar Tamang,Male,52,4/7/2030,Independent,Envelope,TRUE,3,Bagmati Province,30,Sindhupalchowk,1,1762,39,13,FALSE,0.06,Unknown
339790,Pasang Tamang,Male,47,2035.10.23,Aam Janata Party (Single Election Symbol),Mobile,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1763,31,14,FALSE,0.04,Unknown
341326,Ashok Bahadur Shrestha,Male,46,2036.01.16,Citizen Supremacy Party Nepal (single election symbol),A lion with a jaguar,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1764,29,15,FALSE,0.04,Unknown
341521,Padam Bahadur Tamang,Male,58,10/15/2024,Independent,Round,TRUE,3,Bagmati Province,30,Sindhupalchowk,1,1765,22,16,FALSE,0.03,Unknown
342511,Rajan Sunchuri,Male,31,11/24/2050,Friendship Party Nepal,Horse,FALSE,3,Bagmati Province,30,Sindhupalchowk,1,1766,20,17,FALSE,0.03,Unknown
342280,Sanu Tamang,Male,48,4/16/2034,Independent,Kangaroo,TRUE,3,Bagmati Province,30,Sindhupalchowk,1,1767,17,18,FALSE,0.02,Unknown
340921,Yuvraj Dulal,Male,43,11/7/2039,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1768,21699,1,TRUE,29.17,masters
342079,Vanshlal Tamang,Male,62,5/6/2020,Nepali Congress,Tree,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1769,19146,2,FALSE,25.74,Masters
341470,Sher Bahadur Tamang,Male,56,12/15/2025,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1770,15926,3,FALSE,21.41,Masters
342380,Jhalak Kumar is the best,Male,47,4/3/2035,National Independence Party,Bell,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1771,14019,4,FALSE,18.85,SLC
339975,Gopi Krishna Chaulagain,Male,35,7/4/2047,National Democratic Party,Plow,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1772,1681,5,FALSE,2.26,Engineer
340374,Ram Singh Tamang,Male,38,9/20/2044,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1773,1238,6,FALSE,1.66,SLC
339483,Karnavir Syambu Lama,Male,39,2/2/2043,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1774,159,7,FALSE,0.21,Literate
340176,Bhanu Shrestha,Male,36,4/25/2046,Labor Culture Party,The soil in Anjuli,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1775,129,8,FALSE,0.17,SLC
341935,Soman Lama,Male,42,6/10/2040,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1776,121,9,FALSE,0.16,SLC
341106,Mingmar Tamang,Male,52,7/17/2030,National Liberation Party Nepal (single election symbol),Millstone,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1777,99,10,FALSE,0.13,bachelor
341783,Sher Bahadur Tamang,Male,56,12/20/2025,Citizen Supremacy Party Nepal (single election symbol),A lion with a jaguar,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1778,47,11,FALSE,0.06,SLC
342595,Dawa Tshering Sherpa,Male,49,12/11/2032,Federal Democratic National Forum,Khukuri with a handle,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1779,29,12,FALSE,0.04,10 pass
342515,Viju Shrestha,Male,40,3/23/2042,Independent,Cap,TRUE,3,Bagmati Province,30,Sindhupalchowk,2,1780,25,13,FALSE,0.03,Phd. in Electrical Engineering
342557,Deepak Dhakal,Male,39,4/6/2043,Independent,Mango,TRUE,3,Bagmati Province,30,Sindhupalchowk,2,1781,24,14,FALSE,0.03,HSEB
339649,Mhendo Tamang,Woman,29,11/30/2052,Nepal Labor Farmers Party,Model,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1782,17,15,FALSE,0.02,Bachelor
339791,Ganesh Bahadur Shrestha,Male,60,11/8/2022,Aam Janata Party (Single Election Symbol),Mobile,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1783,11,16,FALSE,0.01,??????? ?????
341261,Beautiful officer,Male,35,8/15/2047,Independent,Cauliflower,TRUE,3,Bagmati Province,30,Sindhupalchowk,2,1784,11,17,FALSE,0.01,Unknown
342260,Mahesh Kunwar,Male,40,6/8/2042,Friendship Party Nepal,Horse,FALSE,3,Bagmati Province,30,Sindhupalchowk,2,1785,4,18,FALSE,0.01,10 pass
339633,Prakash Gautam,Male,37,7/4/2045,National Independence Party,Bell,FALSE,3,Bagmati Province,31,Makwanpur,1,1786,36033,1,TRUE,39.72,Bachelor
341087,Mahalakshmi Upadhyay (Dina),Woman,61,6/22/2021,Nepali Congress,Tree,FALSE,3,Bagmati Province,31,Makwanpur,1,1787,14038,2,FALSE,15.47,????????????
339717,Rameshwar Rana Magar,Male,63,3/23/2019,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,31,Makwanpur,1,1788,12783,3,FALSE,14.09,???????? ?????????? ??
340438,Vijay Gautam,Male,40,6/28/2042,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,31,Makwanpur,1,1789,10788,4,FALSE,11.89,????????????
341292,Surendra Lama,Male,36,1/15/2046,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,31,Makwanpur,1,1790,10205,5,FALSE,11.25,Computer Engineering
340025,Deepak Bahadur Singh,Male,64,4/11/2018,National Democratic Party,Plow,FALSE,3,Bagmati Province,31,Makwanpur,1,1791,4574,6,FALSE,5.04,Bachelor
339302,Vidya Shrestha (Maharjan),Woman,49,6/12/2033,Labor Culture Party,The soil in Anjuli,FALSE,3,Bagmati Province,31,Makwanpur,1,1792,1024,7,FALSE,1.13,?????????
340560,Tika Prasad Chaulagain,Male,64,10/18/2018,Independent,Chessgoti,TRUE,3,Bagmati Province,31,Makwanpur,1,1793,534,8,FALSE,0.59,SLC
339366,Crown Prince Lama,Male,43,1/16/2039,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,31,Makwanpur,1,1794,359,9,FALSE,0.4,SLC
340803,Mahesh Nepali,Male,38,7/23/2044,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,31,Makwanpur,1,1795,108,10,FALSE,0.12,????? ?????
339856,Ranjana Suwal Magju,Woman,54,1/5/2028,Nepal Labor Farmers Party,Model,FALSE,3,Bagmati Province,31,Makwanpur,1,1796,51,11,FALSE,0.06,Literate
339555,Tej Prasad Upreti,Male,41,6/12/2041,Progressive Democratic Party,Single open eye,FALSE,3,Bagmati Province,31,Makwanpur,1,1797,50,12,FALSE,0.06,Bachelor
339946,Mathu Pulami Magar,Male,51,12/26/2030,Independent,Wandering around,TRUE,3,Bagmati Province,31,Makwanpur,1,1798,30,13,FALSE,0.03,Literate
341165,Deepak Sintan,Male,34,7/7/2048,Janata Samajwadi Party (single election symbol),Millstone,FALSE,3,Bagmati Province,31,Makwanpur,1,1799,28,14,FALSE,0.03,Literate
341737,Rupak Lama,Male,47,1/5/2035,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,3,Bagmati Province,31,Makwanpur,1,1800,24,15,FALSE,0.03,12 ???
339598,Amik Pariyar,Male,46,9/16/2036,Independent,Cauliflower,TRUE,3,Bagmati Province,31,Makwanpur,1,1801,23,16,FALSE,0.03,Plus 2 / Higher Secondary
342266,Pramila Kumari Khatiwada,Woman,42,7/17/2040,Independent,Contract,TRUE,3,Bagmati Province,31,Makwanpur,1,1802,23,17,FALSE,0.03,+2 pass
341336,Gyan Sagar Lama,Male,55,4/5/2027,Independent,Scissors,TRUE,3,Bagmati Province,31,Makwanpur,1,1803,19,18,FALSE,0.02,SLC
339819,Rajaram Bogati,Male,38,5/28/2044,Independent,Jeep,TRUE,3,Bagmati Province,31,Makwanpur,1,1804,9,19,FALSE,0.01,10
340316,Amar Dangal,Male,41,9/10/2041,Independent,Goat's head,TRUE,3,Bagmati Province,31,Makwanpur,1,1805,8,20,FALSE,0.01,12
341219,Sushila Subedi,Woman,39,4/29/2043,Independent,Bag,TRUE,3,Bagmati Province,31,Makwanpur,1,1806,8,21,FALSE,0.01,Bachelor
339354,Rakesh Kumar Sharma,Male,55,6/9/2027,Independent,Mango,TRUE,3,Bagmati Province,31,Makwanpur,1,1807,5,22,FALSE,0.01,SLC
341351,Raj Kumar Khadka,Male,42,2/1/2040,Independent,Pressure cooker,TRUE,3,Bagmati Province,31,Makwanpur,1,1808,1,23,FALSE,0,Plus 2 / Higher Secondary
339629,Prashant Upreti,Male,25,2/10/2057,National Independence Party,Bell,FALSE,3,Bagmati Province,31,Makwanpur,2,1809,30050,1,TRUE,35.1,Bachelor
339753,Mahesh Kumar Wartaula,Male,43,5/22/2039,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,31,Makwanpur,2,1810,18846,2,FALSE,22.01,"???????? ?????? (??.??.??., ??.?, LLB)"
341127,Buddhist Lama,Male,58,8/4/2024,Nepali Congress,Tree,FALSE,3,Bagmati Province,31,Makwanpur,2,1811,15056,3,FALSE,17.58,??.?.
340454,Love Sher Bisht,Male,54,2/15/2028,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,31,Makwanpur,2,1812,12492,4,FALSE,14.59,?? ?
341283,Pravin Kumar Syangtan,Male,30,5/20/2052,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,31,Makwanpur,2,1813,6237,5,FALSE,7.28,??????? (??.??.??)
339338,Yunesh Lama Sintan,Male,34,12/10/2047,Labor Culture Party,The soil in Anjuli,FALSE,3,Bagmati Province,31,Makwanpur,2,1814,932,6,FALSE,1.09,Bachelor
340110,Ram Bahadur Thokar,Male,59,7/4/2023,National Democratic Party,Plow,FALSE,3,Bagmati Province,31,Makwanpur,2,1815,785,7,FALSE,0.92,Plus 2 / Higher Secondary
340922,Ram Ghalan,Male,36,8/16/2046,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,31,Makwanpur,2,1816,361,8,FALSE,0.42,??.?.
339401,Diamond red syangtan,Male,55,1/1/2027,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,31,Makwanpur,2,1817,260,9,FALSE,0.3,? ????? ??????
341910,Sitamaya Ball,Woman,38,4/15/2044,Independent,Trophy,TRUE,3,Bagmati Province,31,Makwanpur,2,1818,204,10,FALSE,0.24,SLC
339563,Nir Bahadur Sintan,Male,34,5/10/2048,National People's Front,Glass,FALSE,3,Bagmati Province,31,Makwanpur,2,1819,131,11,FALSE,0.15,??+?
339603,Santosh Bista,Male,40,1/14/2042,Progressive Democratic Party,Single open eye,FALSE,3,Bagmati Province,31,Makwanpur,2,1820,72,12,FALSE,0.08,????????????
339462,Happy Raj people,Male,36,1/3/2046,United Citizens Party,Guitar,FALSE,3,Bagmati Province,31,Makwanpur,2,1821,57,13,FALSE,0.07,??  ???
339892,Saroj Tamang,Male,38,10/16/2044,Nepal Labor Farmers Party,Model,FALSE,3,Bagmati Province,31,Makwanpur,2,1822,42,14,FALSE,0.05,Plus 2 / Higher Secondary
342427,Surya Rai,Male,48,5/16/2034,Aam Janata Party (Single Election Symbol),Mobile,FALSE,3,Bagmati Province,31,Makwanpur,2,1823,23,15,FALSE,0.03,Literate
339957,waiting bania,Woman,31,1/3/2051,Independent,Contract,TRUE,3,Bagmati Province,31,Makwanpur,2,1824,21,16,FALSE,0.02,Plus 2 / Higher Secondary
341533,Chhabilal Wiwa,Male,60,12/25/2021,Janata Samajwadi Party (single election symbol),Millstone,FALSE,3,Bagmati Province,31,Makwanpur,2,1825,15,17,FALSE,0.02,??????
342164,Surya Tamang Bal,Male,39,4/3/2043,National Republic of Nepal,Flying bee,FALSE,3,Bagmati Province,31,Makwanpur,2,1826,14,18,FALSE,0.02,Bachelor
341191,Amrit Bal,Male,42,2/1/2040,Independent,Triangle,TRUE,3,Bagmati Province,31,Makwanpur,2,1827,12,19,FALSE,0.01,Literate
339798,Krishna Ram Shrestha,Male,51,6/7/2031,Independent,Jeep,TRUE,3,Bagmati Province,31,Makwanpur,2,1828,7,20,FALSE,0.01,Literate
340022,Ramesh Acharya,Male,47,12/22/2034,Independent,Camera,TRUE,3,Bagmati Province,31,Makwanpur,2,1829,2,21,FALSE,0,Literate
341836,Rajesh Kumar Chaudhary,Male,54,5/4/2028,National Independence Party,Bell,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1830,28946,1,TRUE,43.82,???????????
340390,Ajay Kumar Gupta,Male,51,4/6/2031,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1831,10693,2,FALSE,16.19,SLC
341696,Anil Kumar Jha,Male,58,6/15/2024,Nepali Congress,Tree,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1832,8574,3,FALSE,12.98,??????? ??????
340541,Madhav Kumar Nepal,Male,72,11/23/2009,Nepali Communist Party,five-pointed star,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1833,7669,4,FALSE,11.61,??????? ??
340719,Yogendra Rai Yadav,Male,48,12/5/2033,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1834,6846,5,FALSE,10.36,Bachelor
340449,Devendra Mishra,Male,69,1/16/2013,Public opinion party,Loudspeaker,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1835,881,6,FALSE,1.33,??.?. ???????? ??????? ??.??
339974,Tribhuvan Sah,Male,50,9/25/2032,Aam Janata Party (Single Election Symbol),Mobile,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1836,751,7,FALSE,1.14,Bachelor
342469,Sunil Prasad Kuswah,Male,38,11/19/2044,Sovereign Citizens Party,A 24-knuckle wheel inside a dark blue circle,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1837,343,8,FALSE,0.52,??????? ??
341974,Sanjay Kumar Yadav,Male,36,12/14/2045,People's Rights Party,Boat,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1838,341,9,FALSE,0.52,??????? ??
342517,Ram Kishore Thakur,Male,44,10/8/2038,Independent,Chessgoti,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1839,229,10,FALSE,0.35,Unknown
341086,Shri Madan Shah,Male,54,4/5/2028,National Democratic Party,Plow,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1840,155,11,FALSE,0.23,??.?.
341384,Raja Ram Mukhiya,Male,55,6/23/2027,Progressive Democratic Party,Single open eye,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1841,91,12,FALSE,0.14,Literate
342735,Prabha Kumari Singh,Woman,50,11/21/2032,Nation Building Party Nepal,Water bottle inside a circle,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1842,73,13,FALSE,0.11,B.ED
342549,Jajul Dewan,Male,46,1/5/2036,Nepal Federal Socialist Party (single election symbol),Bus,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1843,62,14,FALSE,0.09,Literate
342247,Shyam Vavu Prasad,Male,34,2/13/2048,Independent,Trophy,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1844,62,15,FALSE,0.09,SLC
340938,Mo Tanveer Akhtar Mikrani,Male,37,1/30/2045,National Liberation Party Nepal (single election symbol),Millstone,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1845,60,16,FALSE,0.09,? ???
342565,Umesh Kumar Shah,Male,33,12/10/2048,Ujjaya Nepal Party,A burning electric lamp,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1846,58,17,FALSE,0.09,??????? ??
342624,Ranjit Kumar Patel,Male,32,11/6/2050,Jai Matrubhoomi Party,Mother holding baby in arms,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1847,29,18,FALSE,0.04,??????? ??
340233,Baidyanath Prasad Chaudhary,Male,51,12/3/2030,Nepal Labor Farmers Party,Model,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1848,22,19,FALSE,0.03,SLC
342049,Sanjay Kumar Yadav,Male,37,10/20/2045,Nepali Janata Dal,Whistle,FALSE,2,Madhesh Pradesh,32,Rautahat,1,1849,22,20,FALSE,0.03,SLC
342201,Saroj Kumar Kushwaha,Male,41,5/10/2041,Independent,Round,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1850,21,21,FALSE,0.03,??????? ???
340648,Sanjeev Kumar Yadav,Male,39,10/29/2043,Independent,Hotcase,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1851,17,22,FALSE,0.03,Bachelor
341253,Ramkrit Sah,Male,49,2/6/2033,Independent,Syringe,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1852,15,23,FALSE,0.02,Bachelor
342581,Abhishek Mishra,Male,31,5/5/2051,Independent,Violin,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1853,12,24,FALSE,0.02,??????? ??
342600,Amrita Kumari Yadav,Woman,30,1/29/2052,Independent,Sofa,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1854,12,25,FALSE,0.02,Literate
339799,Lakshmeshwar Narayan Sah,Male,48,6/13/2034,Independent,Rickshaw,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1855,10,26,FALSE,0.02,???????? ????????????
342420,Dinesh Roy,Male,55,4/15/2027,Independent,Camera,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1856,9,27,FALSE,0.01,SLC
341900,Raju Kumar Mukhiya,Male,33,2/12/2049,Independent,Fan,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1857,8,28,FALSE,0.01,Plus 2 / Higher Secondary
341625,Mrinal Kumar Shah,Male,39,4/24/2043,Independent,Mango,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1858,7,29,FALSE,0.01,Plus 2 / Higher Secondary
342658,Ram Sevak Rai,Male,55,4/7/2027,Independent,Triangle,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1859,7,30,FALSE,0.01,Unknown
340987,Bibek Chaudhary,Male,26,6/25/2056,Independent,Wheelchair,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1860,5,31,FALSE,0.01,Bachelor
341766,Radheshyam Sah Teli,Male,38,11/21/2044,Independent,Jeep,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1861,5,32,FALSE,0.01,Plus 2 / Higher Secondary
342375,Ramanand Sharma,Male,41,1/5/2041,Independent,Coconut,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1862,5,33,FALSE,0.01,??????? ?????
342113,Ram Naresh Rai Yadav,Male,46,11/25/2035,Independent,Harmonium,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1863,4,34,FALSE,0.01,SLC
341454,Indu Devi Gupta,Woman,55,2027-02-29,Independent,Sparrow,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1864,3,35,FALSE,0,SLC
342640,Shambhu Prasad,Male,49,1/18/2033,Independent,Saw,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1865,3,36,FALSE,0,SLC
341176,Dinesh Kumar Yadav,Male,41,10/21/2041,Independent,Stool,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1866,1,37,FALSE,0,???????????
342159,Munindra Kumar Thakur,Male,53,8/7/2029,Independent,Scissors,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1867,1,38,FALSE,0,??????? ??
342449,Ravi Archanam Varma,Male,44,11/23/2037,Independent,Telescope,TRUE,2,Madhesh Pradesh,32,Rautahat,1,1868,1,39,FALSE,0,??????? ?????
340266,Mo. Firdosh Alam,Male,39,9/5/2043,Nepali Congress,Tree,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1869,29528,1,TRUE,44.64,??.??.??.??.
340983,Kiran Kumar Sah,Male,48,8/25/2034,Nepali Communist Party,five-pointed star,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1870,18442,2,FALSE,27.88,??????? ??
341641,Sheikh Sagir,Male,45,11/15/2037,National Independence Party,Bell,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1871,9325,3,FALSE,14.1,?????????
341580,Ram Ashish Rai Yadav,Male,51,4/20/2031,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1872,2960,4,FALSE,4.48,???????? ?????? ????
340428,Muhammad Atiullah,Male,54,7/3/2028,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1873,2382,5,FALSE,3.6,Proficiency Certificate Level (PCL)
341928,Lord Raut Kurmi,Male,45,12/10/2036,Aam Janata Party (Single Election Symbol),Mobile,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1874,1825,6,FALSE,2.76,SLC
342140,Surendra Prasad Jaiswal,Male,45,12/12/2036,Progressive Democratic Party,Single open eye,FALSE,2,Madhesh Pradesh,32,Rautahat,2,1875,859,7,FALSE,1.3,Bachelor
